Patient/Cell,IFNg-50ng - 15min,IFNg-50ng+IL6-50ng - 15min,IL10-50ng - 15min,IL2-50ng - 15min,IL4-50ng - 15min,IL6-50ng - 15min,TGFB-50ng - 15min,Untreated - 15min,Untreated - 15 min
Patient 21368-4 - Treg 2,-0.06401256126825434,0.00010578195246472709,0.8622059161992319,0.06441190539221456,-0.04932413967270984,0.12142087422854352,-0.011335920484336483,0.0,0
Patient 406 - Treg 2,0.022301497204689127,0.11497940682498314,0.28685041240239983,0.1908302790498116,0.012357908907436717,0.1246200413617229,6.5207646993424294e-06,0.0,0
Patient 26 - Treg 3,0.02539657651520045,0.000141113831789383,0.9068351613061609,0.07840664383516083,0.05377803507689727,0.7754852358588686,0.09874180428949754,0.0,0
Patient 28 - Treg 3,0.028339348200057464,0.00011659433002093201,0.8017279291058897,0.12619973404853826,0.07962641399203549,0.3774903755547463,0.07779884115387178,0.0,0
Patient 30 - Treg 3,0.07466346175721297,0.00011883823788752747,0.79741282893286,0.12961174702116876,0.08550358635164151,0.40080312066069057,0.07460980408307155,0.0,0
Patient 34 - Treg 3,0.0829744219769974,0.000124447819535109,0.7926355609539426,0.034775484481920124,0.04023885959313441,0.5810207258783071,-0.012370582268873696,0.0,0
Patient 35 - Treg 3,-0.05195743778071166,0.34951335268931893,0.8991890294321733,0.0706056958366164,0.0438313770154985,0.5736819114128349,-0.06610891639962596,0.0,0
Patient 43 - Treg 3,-0.1644574067513715,0.05957949954637234,0.5188035068934136,-0.043116177519020873,-0.20240402270132798,0.08038029962967735,-0.17789245588124106,0.0,0
Patient 44 - Treg 3,-0.02449200497994378,0.1261834750484723,0.7192653305329696,0.03481878430440787,-0.0829796696575316,0.30550649467016555,-0.08554979374474321,0.0,0
Patient 45 - Treg 3,-0.1030167805935238,0.024353913469437306,0.3664901294031966,-0.09486825376203419,-0.16654025068461198,0.14935853890555176,-0.17130243175338294,0.0,0
Patient 52 - Treg 3,-0.01936676342688062,0.2521373734009161,0.6915749403708362,-0.0184675820514858,-0.06498759425033485,0.354369733119336,-0.08740775858954676,0.0,0
Patient 52A - Treg 3,0.02856161913206947,0.00013762865965402508,0.8055924886128583,0.07385522987994586,-0.07053679160038501,0.3683009815543846,0.04514082780967165,0.0,0
Patient 54 - Treg 3,-0.09890882179800932,0.3695399689519588,0.9285972902843852,0.12473918289098578,-0.061891416440901556,0.6140538366770082,0.01083055676167696,0.0,0
Patient 56 - Treg 3,-0.04272686412612705,0.10970403963161704,0.5753361966267678,0.0020008145154436037,-0.04954922724097402,0.20560881115251717,-0.08814569567276022,0.0,0
Patient 58 - Treg 3,0.013614038934204846,0.00881869839589945,1.0,0.18793043918153723,0.010189176731676635,0.029298958239153395,-0.06899182042719768,0.0,0
Patient 60 - Treg 3,-0.031894345344437594,0.00013387492505108779,0.7382678877702126,0.048950745053637196,-0.05025665628547995,0.3595704975847264,-0.10068727180790087,0.0,0
Patient 61 - Treg 3,-0.011424566423035971,0.00012437794634838803,0.6356847054959017,0.02061228414813245,-0.006677747062968059,0.29995129851344454,-0.06325261281825952,0.0,0
Patient 62 - Treg 3,0.054455494660891196,0.00010483161896205194,0.5513717693835536,0.06619721991575976,0.004427742108879098,0.20580507838209242,0.0004654937591202677,0.0,0
Patient 63 - Treg 3,-0.04975621305649634,0.0835265600551694,0.694384238039269,0.043418835451878676,0.08155795218895782,0.09704938633883625,-0.1284655309738668,0.0,0
Patient 66 - Treg 3,0.11839972960765628,0.20416511788753733,0.7727369965768051,0.06665184390632391,0.0397999603946167,0.3501589211814172,-0.04049303936756363,0.0,0
Patient 68 - Treg 3,0.05179404959910059,0.0001283995548745198,0.8257194722560046,0.07813281425026956,0.0704402561960257,0.3952156071942187,0.05206694668233853,0.0,0
Patient 69 - Treg 3,-0.03302533399634884,0.00012802717150263708,0.7780824336036004,-0.018186529638837837,-0.01416108579921894,0.4336796632636173,-0.006565813178549519,0.0,0
Patient 70 - Treg 3,0.08584911761252971,0.5227190390313632,0.9581243094392979,0.17053398266396613,0.09249929478042894,0.5866183526584589,0.020349849249758422,0.0,0
Patient 79 - Treg 3,-0.05268423460886196,0.2608781906784721,0.6978434707879034,0.02131876184271672,-0.09420478250105872,0.3571972793881792,-0.1016814776446198,0.0,0
Patient 19186-2 - Treg 3,-0.0018619477673090885,0.00011104771440426992,0.7027323125107164,0.06941188562705526,0.028202317363491974,0.16986752689287607,-0.04056935812564755,0.0,0
Patient 19186-3 - Treg 3,0.08586685300710153,0.00012914409194309654,1.0,0.11580373368673687,-0.013178104420522387,0.2728735898359347,-0.04154683132106307,0.0,0
Patient 19186-4 - Treg 3,0.013256209177596411,0.16387004383579445,0.3212352903003855,0.16944042312525273,0.048391465213259224,0.1694448710102772,6.240998336583024e-06,0.0,0
Patient 19186-8 - Treg 3,0.07964937896212235,0.27395817058630184,0.2863834239609288,0.16459029467041028,0.048810146363201926,0.32452715776544544,2.8005402083533257e-06,0.0,0
Patient 19186-10-T1 - Treg 3,-0.06551213410458044,6.856610003056377e-05,0.5614794523202618,0.050392524828616274,-0.06827938534462161,0.32261493816745046,8.353180873600237e-06,0.0,0
Patient 19186-10-T2 - Treg 3,-0.0750940465896543,7.231359953897688e-05,0.6123688996186297,0.0903662064095617,0.08932331355584268,0.10575700288158194,1.0949743059810976e-05,0.0,0
Patient 19186-10-T3 - Treg 3,-0.08324020843228261,5.751410129116411e-05,0.4676088662994159,0.08569483475785467,0.018102333811800677,0.2825871155972034,5.312531283983829e-06,0.0,0
Patient 19186-15-T1 - Treg 3,-0.03469651574757066,6.637344520657709e-05,0.5310556460783805,0.1468396440830081,0.013198527536733345,0.7595515145967253,5.947162962536137e-06,0.0,0
Patient 19186-15-T2 - Treg 3,-0.04777568330818907,6.278104761304519e-05,0.48546180402831135,0.11437170352852825,0.07854809707332308,0.7767433821548327,1.1896034347022304e-05,0.0,0
Patient 19186-15-T3 - Treg 3,-0.015758413369432032,5.1772180043387187e-05,0.4336858981071047,0.12362483029984109,0.01830619588372216,0.29505490078497587,8.352884466519348e-06,0.0,0
Patient 19186-14 - Treg 3,-0.0015175832603272438,9.147206703624828e-05,0.7884070307046309,0.004312888785097889,0.006450212383289743,0.11593556188304067,-0.09148294839372939,0.0,0
Patient 21368-3 - Treg 3,0.022740055347144687,0.00012905899011894106,1.0,0.11825652819280098,0.12145491529074369,0.30847175762846224,0.025301810376888754,0.0,0
Patient 21368-4 - Treg 3,0.06411939895775959,0.00010053698878298526,0.7639048132705792,0.11176462781044859,0.026648424171152797,0.1515484907264547,0.05502037632518075,0.0,0
Patient 406 - Treg 3,0.011128318220669979,0.15365335374545114,0.29704844050640683,0.1452056003851217,0.029310315738095522,0.11200091931166012,6.151839984949318e-06,0.0,0
